freq_GHz,a,b,D,C,p_opt1,p_opt2,sigma2_1,sigma2_2,mu
80.00,3.2863,3.2863,2000,191280667.020559,0.632677,0.367323,0.000000,0.000000,1.207547
80.00,3.2958,3.2958,2000,191007566.654393,0.613353,0.386647,0.000000,0.000000,1.200997
80.00,3.3053,3.3053,2000,190781042.755792,0.594376,0.405624,0.000000,0.000000,1.195475
80.00,3.3148,3.3148,2000,190598352.320004,0.575681,0.424319,0.000000,0.000000,1.190957
80.00,3.3243,3.3243,2000,190457286.216101,0.557200,0.442800,0.000000,0.000000,1.187427
80.00,3.3338,3.3338,2000,190356170.271274,0.538868,0.461132,0.000000,0.000000,1.184873
80.00,3.3433,3.3433,2000,190293869.396594,0.520622,0.479378,0.000000,0.000000,1.183290
80.00,3.3529,3.3529,2000,190269794.857786,0.502398,0.497602,0.000000,0.000000,1.182676
80.00,3.3624,3.3624,2000,190283914.816419,0.515870,0.484130,0.000000,0.000000,1.183036
80.00,3.3719,3.3719,2000,190336768.317602,0.534247,0.465753,0.000000,0.000000,1.184381
80.00,3.3814,3.3814,2000,190429482.894084,0.552799,0.447201,0.000000,0.000000,1.186727
80.00,3.3909,3.3909,2000,190563796.000294,0.571598,0.428402,0.000000,0.000000,1.190096
80.00,3.4004,3.4004,2000,190742080.554006,0.590714,0.409286,0.000000,0.000000,1.194516
80.00,3.4099,3.4099,2000,190967374.862136,0.610225,0.389775,0.000000,0.000000,1.200024
80.00,3.4194,3.4194,2000,191243417.266985,0.630211,0.369789,0.000000,0.000000,1.206660
80.00,3.4289,3.4289,2000,191574685.879198,0.650756,0.349244,0.000000,0.000000,1.214478
80.00,3.4384,3.4384,2000,191966443.936213,0.671954,0.328046,0.000000,0.000000,1.223534
80.00,3.4479,3.4479,2000,192424791.100022,0.693904,0.306096,0.000000,0.000000,1.233899
80.00,3.4575,3.4575,2000,192956721.486032,0.716714,0.283286,0.000000,0.000000,1.245653
80.00,3.4670,3.4670,2000,193570188.880588,0.740502,0.259498,0.000000,0.000000,1.258886
80.00,3.4765,3.4765,2000,194274180.073554,0.765398,0.234602,0.000000,0.000000,1.273705
80.00,3.4860,3.4860,2000,195078796.842050,0.791546,0.208454,0.000000,0.000000,1.290230
80.00,3.4955,3.4955,2000,195995348.206885,0.819105,0.180895,0.000000,0.000000,1.308599
80.00,3.5050,3.5050,2000,197036453.038318,0.848255,0.151745,0.000000,0.000000,1.328971
80.00,3.5145,3.5145,2000,198216155.542872,0.879195,0.120805,0.000000,0.000000,1.351528
80.00,3.5240,3.5240,2000,199550053.984037,0.912151,0.087849,0.000000,0.000000,1.376476
80.00,3.5335,3.5335,2000,201055445.389355,0.947380,0.052620,0.000000,0.000000,1.404057
80.00,3.5430,3.5430,2000,202751487.385299,0.985173,0.014827,0.000000,0.000000,1.434547
80.00,3.5526,3.5526,2000,204605654.102080,1.000000,0.000000,0.000000,0.000000,1.442400
80.00,3.5621,3.5621,2000,206429692.984374,1.000000,0.000000,0.000000,0.000000,1.435743
80.00,3.5716,3.5716,2000,208204707.539712,1.000000,0.000000,0.000000,0.000000,1.429390
80.00,3.5811,3.5811,2000,209930305.960323,1.000000,0.000000,0.000000,0.000000,1.423328
80.00,3.5906,3.5906,2000,211606104.163827,1.000000,0.000000,0.000000,0.000000,1.417548
80.00,3.6001,3.6001,2000,213231725.128330,1.000000,0.000000,0.000000,0.000000,1.412037
80.00,3.6096,3.6096,2000,214806797.755298,1.000000,0.000000,0.000000,0.000000,1.406788
80.00,3.6191,3.6191,2000,216330956.301459,1.000000,0.000000,0.000000,0.000000,1.401789
80.00,3.6286,3.6286,2000,217803839.268042,1.000000,0.000000,0.000000,0.000000,1.397034
80.00,3.6381,3.6381,2000,219225088.861204,1.000000,0.000000,0.000000,0.000000,1.392514
80.00,3.6476,3.6476,2000,220594349.936885,1.000000,0.000000,0.000000,0.000000,1.388221
80.00,3.6572,3.6572,2000,221911269.500695,1.000000,0.000000,0.000000,0.000000,1.384149
80.00,3.6667,3.6667,2000,223175496.119073,1.000000,0.000000,0.000000,0.000000,1.380291
80.00,3.6762,3.6762,2000,224386678.940330,1.000000,0.000000,0.000000,0.000000,1.376642
80.00,3.6857,3.6857,2000,225544467.407368,1.000000,0.000000,0.000000,0.000000,1.373194
80.00,3.6952,3.6952,2000,226648510.402516,1.000000,0.000000,0.000000,0.000000,1.369944
80.00,3.7047,3.7047,2000,227698455.852525,1.000000,0.000000,0.000000,0.000000,1.366887
80.00,3.7142,3.7142,2000,228693950.140948,1.000000,0.000000,0.000000,0.000000,1.364017
80.00,3.7237,3.7237,2000,229634637.513296,1.000000,0.000000,0.000000,0.000000,1.361332
80.00,3.7332,3.7332,2000,230520159.696825,1.000000,0.000000,0.000000,0.000000,1.358827
80.00,3.7427,3.7427,2000,231350155.347343,1.000000,0.000000,0.000000,0.000000,1.356499
80.00,3.7523,3.7523,2000,232124259.577837,1.000000,0.000000,0.000000,0.000000,1.354345
80.00,3.7618,3.7618,2000,232842103.649637,1.000000,0.000000,0.000000,0.000000,1.352362
80.00,3.7713,3.7713,2000,233503314.394351,1.000000,0.000000,0.000000,0.000000,1.350548
80.00,3.7808,3.7808,2000,234107513.940302,1.000000,0.000000,0.000000,0.000000,1.348901
80.00,3.7903,3.7903,2000,234654319.295740,1.000000,0.000000,0.000000,0.000000,1.347418
80.00,3.7998,3.7998,2000,235143341.986885,1.000000,0.000000,0.000000,0.000000,1.346099
80.00,3.8093,3.8093,2000,235574187.669202,1.000000,0.000000,0.000000,0.000000,1.344942
80.00,3.8188,3.8188,2000,235946455.947119,1.000000,0.000000,0.000000,0.000000,1.343946
80.00,3.8283,3.8283,2000,236259739.917620,1.000000,0.000000,0.000000,0.000000,1.343111
80.00,3.8378,3.8378,2000,236513625.955017,1.000000,0.000000,0.000000,0.000000,1.342436
80.00,3.8473,3.8473,2000,236707693.415614,1.000000,0.000000,0.000000,0.000000,1.341921
80.00,3.8569,3.8569,2000,236841514.406377,1.000000,0.000000,0.000000,0.000000,1.341567
80.00,3.8664,3.8664,2000,236914653.542343,1.000000,0.000000,0.000000,0.000000,1.341373
80.00,3.8759,3.8759,2000,236926667.742059,1.000000,0.000000,0.000000,0.000000,1.341341
80.00,3.8854,3.8854,2000,236877105.985712,1.000000,0.000000,0.000000,0.000000,1.341473
80.00,3.8949,3.8949,2000,236765509.209818,1.000000,0.000000,0.000000,0.000000,1.341768
80.00,3.9044,3.9044,2000,236591410.116660,1.000000,0.000000,0.000000,0.000000,1.342230
80.00,3.9139,3.9139,2000,236354333.040491,1.000000,0.000000,0.000000,0.000000,1.342859
80.00,3.9234,3.9234,2000,236053793.855098,1.000000,0.000000,0.000000,0.000000,1.343660
80.00,3.9329,3.9329,2000,235689299.910306,1.000000,0.000000,0.000000,0.000000,1.344634
80.00,3.9424,3.9424,2000,235260349.950400,1.000000,0.000000,0.000000,0.000000,1.345784
80.00,3.9520,3.9520,2000,234766434.174197,1.000000,0.000000,0.000000,0.000000,1.347115
80.00,3.9615,3.9615,2000,234207034.115801,1.000000,0.000000,0.000000,0.000000,1.348630
80.00,3.9710,3.9710,2000,233581622.843937,1.000000,0.000000,0.000000,0.000000,1.350334
80.00,3.9805,3.9805,2000,232889665.011679,1.000000,0.000000,0.000000,0.000000,1.352231
80.00,3.9900,3.9900,2000,232130616.903951,1.000000,0.000000,0.000000,0.000000,1.354327
80.00,3.9995,3.9995,2000,231303926.807713,1.000000,0.000000,0.000000,0.000000,1.356628
80.00,4.0090,4.0090,2000,230409035.058805,1.000000,0.000000,0.000000,0.000000,1.359140
80.00,4.0185,4.0185,2000,229445374.504929,1.000000,0.000000,0.000000,0.000000,1.361870
80.00,4.0280,4.0280,2000,228412370.790702,1.000000,0.000000,0.000000,0.000000,1.364826
80.00,4.0375,4.0375,2000,227309442.736519,1.000000,0.000000,0.000000,0.000000,1.368016
80.00,4.0470,4.0470,2000,226136003.094738,1.000000,0.000000,0.000000,0.000000,1.371448
80.00,4.0566,4.0566,2000,224891458.833894,1.000000,0.000000,0.000000,0.000000,1.375134
80.00,4.0661,4.0661,2000,223575212.056925,1.000000,0.000000,0.000000,0.000000,1.379082
80.00,4.0756,4.0756,2000,222186660.755635,1.000000,0.000000,0.000000,0.000000,1.383305
80.00,4.0851,4.0851,2000,220725199.751083,1.000000,0.000000,0.000000,0.000000,1.387814
80.00,4.0946,4.0946,2000,219190221.589166,1.000000,0.000000,0.000000,0.000000,1.392624
80.00,4.1041,4.1041,2000,217581118.029095,1.000000,0.000000,0.000000,0.000000,1.397749
80.00,4.1136,4.1136,2000,215897281.176365,1.000000,0.000000,0.000000,0.000000,1.403204
80.00,4.1231,4.1231,2000,214138105.067322,1.000000,0.000000,0.000000,0.000000,1.409006
80.00,4.1326,4.1326,2000,212302987.381383,1.000000,0.000000,0.000000,0.000000,1.415174
80.00,4.1421,4.1421,2000,210391331.406863,1.000000,0.000000,0.000000,0.000000,1.421728
80.00,4.1517,4.1517,2000,208402548.263449,1.000000,0.000000,0.000000,0.000000,1.428689
80.00,4.1612,4.1612,2000,206336059.152723,1.000000,0.000000,0.000000,0.000000,1.436082
80.00,4.1707,4.1707,2000,204191298.287978,1.000000,0.000000,0.000000,0.000000,1.443931
80.00,4.1802,4.1802,2000,202046468.162879,0.969676,0.030324,0.000000,0.000000,1.421941
80.00,4.1897,4.1897,2000,200151812.122442,0.926456,0.073544,0.000000,0.000000,1.387570
80.00,4.1992,4.1992,2000,198500213.261877,0.886377,0.113623,0.000000,0.000000,1.356888
80.00,4.2087,4.2087,2000,197065329.602152,0.849039,0.150961,0.000000,0.000000,1.329532
80.00,4.2182,4.2182,2000,195823465.996215,0.814092,0.185908,0.000000,0.000000,1.305190
80.00,4.2277,4.2277,2000,194753374.101982,0.781226,0.218774,0.000000,0.000000,1.283598
80.00,4.2372,4.2372,2000,193836078.080716,0.750170,0.249830,0.000000,0.000000,1.264529
80.00,4.2467,4.2467,2000,193054722.752900,0.720678,0.279322,0.000000,0.000000,1.247792
80.00,4.2563,4.2563,2000,192394442.798211,0.692531,0.307469,0.000000,0.000000,1.233223
80.00,4.2658,4.2658,2000,191842251.118893,0.665528,0.334472,0.000000,0.000000,1.220687
80.00,4.2753,4.2753,2000,191386944.868230,0.639488,0.360512,0.000000,0.000000,1.210070
80.00,4.2848,4.2848,2000,191019028.365602,0.614239,0.385761,0.000000,0.000000,1.201278
80.00,4.2943,4.2943,2000,190730651.993626,0.589624,0.410376,0.000000,0.000000,1.194238
80.00,4.3038,4.3038,2000,190515566.594611,0.565490,0.434510,0.000000,0.000000,1.188894
80.00,4.3133,4.3133,2000,190369092.933253,0.541692,0.458308,0.000000,0.000000,1.185205
80.00,4.3228,4.3228,2000,190288106.216083,0.518090,0.481910,0.000000,0.000000,1.183147
80.00,4.3323,4.3323,2000,190271035.649699,0.505457,0.494543,0.000000,0.000000,1.182712
80.00,4.3418,4.3418,2000,190317879.318436,0.529088,0.470912,0.000000,0.000000,1.183905
80.00,4.3514,4.3514,2000,190430234.855922,0.552946,0.447054,0.000000,0.000000,1.186750
80.00,4.3609,4.3609,2000,190611346.583492,0.577177,0.422823,0.000000,0.000000,1.191285
80.00,4.3704,4.3704,2000,190866170.030688,0.601935,0.398065,0.000000,0.000000,1.197564
80.00,4.3799,4.3799,2000,191201454.973453,0.627383,0.372617,0.000000,0.000000,1.205663
80.00,4.3894,4.3894,2000,191625848.487809,0.653695,0.346305,0.000000,0.000000,1.215675
80.00,4.3989,4.3989,2000,192150019.680216,0.681061,0.318939,0.000000,0.000000,1.227718
80.00,4.4084,4.4084,2000,192786808.257709,0.709689,0.290311,0.000000,0.000000,1.241932
80.00,4.4179,4.4179,2000,193551399.499270,0.739811,0.260189,0.000000,0.000000,1.258489
80.00,4.4274,4.4274,2000,194461528.544735,0.771685,0.228315,0.000000,0.000000,1.277593
80.00,4.4369,4.4369,2000,195537717.526042,0.805605,0.194395,0.000000,0.000000,1.299487
80.00,4.4464,4.4464,2000,196803550.181755,0.841906,0.158094,0.000000,0.000000,1.324458
80.00,4.4560,4.4560,2000,198285988.437564,0.880972,0.119028,0.000000,0.000000,1.352850
80.00,4.4655,4.4655,2000,200015737.768882,0.923250,0.076750,0.000000,0.000000,1.385071
80.00,4.4750,4.4750,2000,202027668.559953,0.969260,0.030740,0.000000,0.000000,1.421605
80.00,4.4845,4.4845,2000,204330177.201464,1.000000,0.000000,0.000000,0.000000,1.443417
80.00,4.4940,4.4940,2000,206633253.734498,1.000000,0.000000,0.000000,0.000000,1.435009
80.00,4.5035,4.5035,2000,208855446.539940,1.000000,0.000000,0.000000,0.000000,1.427091
80.00,4.5130,4.5130,2000,210996294.988398,1.000000,0.000000,0.000000,0.000000,1.419639
80.00,4.5225,4.5225,2000,213055358.673109,1.000000,0.000000,0.000000,0.000000,1.412631
80.00,4.5320,4.5320,2000,215032213.853277,1.000000,0.000000,0.000000,0.000000,1.406043
80.00,4.5415,4.5415,2000,216926450.896741,1.000000,0.000000,0.000000,0.000000,1.399858
80.00,4.5511,4.5511,2000,218737671.339839,1.000000,0.000000,0.000000,0.000000,1.394057
80.00,4.5606,4.5606,2000,220465485.365198,1.000000,0.000000,0.000000,0.000000,1.388623
80.00,4.5701,4.5701,2000,222109509.489028,1.000000,0.000000,0.000000,0.000000,1.383541
80.00,4.5796,4.5796,2000,223669364.363634,1.000000,0.000000,0.000000,0.000000,1.378798
80.00,4.5891,4.5891,2000,225144672.740078,1.000000,0.000000,0.000000,0.000000,1.374380
80.00,4.5986,4.5986,2000,226535057.573509,1.000000,0.000000,0.000000,0.000000,1.370276
80.00,4.6081,4.6081,2000,227840140.322326,1.000000,0.000000,0.000000,0.000000,1.366477
80.00,4.6176,4.6176,2000,229059539.278902,1.000000,0.000000,0.000000,0.000000,1.362971
80.00,4.6271,4.6271,2000,230192868.002020,1.000000,0.000000,0.000000,0.000000,1.359750
80.00,4.6366,4.6366,2000,231239734.101593,1.000000,0.000000,0.000000,0.000000,1.356808
80.00,4.6461,4.6461,2000,232199737.740854,1.000000,0.000000,0.000000,0.000000,1.354136
80.00,4.6557,4.6557,2000,233072470.596439,1.000000,0.000000,0.000000,0.000000,1.351729
80.00,4.6652,4.6652,2000,233857514.606631,1.000000,0.000000,0.000000,0.000000,1.349581
80.00,4.6747,4.6747,2000,234554441.047926,1.000000,0.000000,0.000000,0.000000,1.347688
80.00,4.6842,4.6842,2000,235162809.542326,1.000000,0.000000,0.000000,0.000000,1.346047
80.00,4.6937,4.6937,2000,235682167.219909,1.000000,0.000000,0.000000,0.000000,1.344653
80.00,4.7032,4.7032,2000,236112047.816099,1.000000,0.000000,0.000000,0.000000,1.343504
80.00,4.7127,4.7127,2000,236451971.103475,1.000000,0.000000,0.000000,0.000000,1.342600
80.00,4.7222,4.7222,2000,236701442.151849,1.000000,0.000000,0.000000,0.000000,1.341938
80.00,4.7317,4.7317,2000,236859950.724206,1.000000,0.000000,0.000000,0.000000,1.341518
80.00,4.7412,4.7412,2000,236926970.821007,1.000000,0.000000,0.000000,0.000000,1.341341
80.00,4.7508,4.7508,2000,236901960.238623,1.000000,0.000000,0.000000,0.000000,1.341407
80.00,4.7603,4.7603,2000,236784360.160290,1.000000,0.000000,0.000000,0.000000,1.341718
80.00,4.7698,4.7698,2000,236573594.850373,1.000000,0.000000,0.000000,0.000000,1.342277
80.00,4.7793,4.7793,2000,236269071.540299,1.000000,0.000000,0.000000,0.000000,1.343086
80.00,4.7888,4.7888,2000,235870180.207282,1.000000,0.000000,0.000000,0.000000,1.344150
80.00,4.7983,4.7983,2000,235376293.595768,1.000000,0.000000,0.000000,0.000000,1.345473
80.00,4.8078,4.8078,2000,234786767.227350,1.000000,0.000000,0.000000,0.000000,1.347060
80.00,4.8173,4.8173,2000,234100939.626508,1.000000,0.000000,0.000000,0.000000,1.348919
80.00,4.8268,4.8268,2000,233318132.529693,1.000000,0.000000,0.000000,0.000000,1.351055
80.00,4.8363,4.8363,2000,232437651.365689,1.000000,0.000000,0.000000,0.000000,1.353478
80.00,4.8458,4.8458,2000,231458785.728203,1.000000,0.000000,0.000000,0.000000,1.356196
80.00,4.8554,4.8554,2000,230380810.170889,1.000000,0.000000,0.000000,0.000000,1.359220
80.00,4.8649,4.8649,2000,229202984.897076,1.000000,0.000000,0.000000,0.000000,1.362561
80.00,4.8744,4.8744,2000,227924557.070642,1.000000,0.000000,0.000000,0.000000,1.366232
80.00,4.8839,4.8839,2000,226544761.843253,1.000000,0.000000,0.000000,0.000000,1.370248
80.00,4.8934,4.8934,2000,225062823.919966,1.000000,0.000000,0.000000,0.000000,1.374623
80.00,4.9029,4.9029,2000,223477959.428702,1.000000,0.000000,0.000000,0.000000,1.379376
80.00,4.9124,4.9124,2000,221789377.839200,1.000000,0.000000,0.000000,0.000000,1.384524
80.00,4.9219,4.9219,2000,219996284.398637,1.000000,0.000000,0.000000,0.000000,1.390089
80.00,4.9314,4.9314,2000,218097882.904745,1.000000,0.000000,0.000000,0.000000,1.396094
80.00,4.9409,4.9409,2000,216093378.835213,1.000000,0.000000,0.000000,0.000000,1.402563
80.00,4.9505,4.9505,2000,213981982.914142,1.000000,0.000000,0.000000,0.000000,1.409526
80.00,4.9600,4.9600,2000,211762915.317098,1.000000,0.000000,0.000000,0.000000,1.417012
80.00,4.9695,4.9695,2000,209435410.445083,1.000000,0.000000,0.000000,0.000000,1.425055
80.00,4.9790,4.9790,2000,206998722.163400,1.000000,0.000000,0.000000,0.000000,1.433693
80.00,4.9885,4.9885,2000,204452129.931043,1.000000,0.000000,0.000000,0.000000,1.442967
80.00,4.9980,4.9980,2000,201892807.794666,0.966263,0.033737,0.000000,0.000000,1.419184
80.00,5.0075,5.0075,2000,199681023.681488,0.915297,0.084703,0.000000,0.000000,1.378903
80.00,5.0170,5.0170,2000,197807248.801729,0.868692,0.131308,0.000000,0.000000,1.343772
80.00,5.0265,5.0265,2000,196227550.675657,0.825790,0.174210,0.000000,0.000000,1.313191
80.00,5.0360,5.0360,2000,194903380.067121,0.786028,0.213972,0.000000,0.000000,1.286667
80.00,5.0455,5.0455,2000,193801079.867703,0.748922,0.251078,0.000000,0.000000,1.263793
80.00,5.0551,5.0551,2000,192891467.956926,0.714050,0.285950,0.000000,0.000000,1.244232
80.00,5.0646,5.0646,2000,192149485.533441,0.681041,0.318959,0.000000,0.000000,1.227709
80.00,5.0741,5.0741,2000,191553903.756018,0.649564,0.350436,0.000000,0.000000,1.213999
80.00,5.0836,5.0836,2000,191087083.893462,0.619321,0.380679,0.000000,0.000000,1.202924
80.00,5.0931,5.0931,2000,190734786.355436,0.590037,0.409963,0.000000,0.000000,1.194344
80.00,5.1026,5.1026,2000,190486026.180621,0.561457,0.438543,0.000000,0.000000,1.188157
80.00,5.1121,5.1121,2000,190332972.472055,0.533338,0.466662,0.000000,0.000000,1.184293
80.00,5.1216,5.1216,2000,190270890.809224,0.505443,0.494557,0.000000,0.000000,1.182712
80.00,5.1311,5.1311,2000,190298128.119494,0.522457,0.477543,0.000000,0.000000,1.183407
80.00,5.1406,5.1406,2000,190416140.364039,0.550598,0.449402,0.000000,0.000000,1.186399
80.00,5.1502,5.1502,2000,190629564.212269,0.579220,0.420780,0.000000,0.000000,1.191741
80.00,5.1597,5.1597,2000,190946334.646488,0.608573,0.391427,0.000000,0.000000,1.199521
80.00,5.1692,5.1692,2000,191377851.407999,0.638929,0.361071,0.000000,0.000000,1.209859
80.00,5.1787,5.1787,2000,191939198.071638,0.670577,0.329423,0.000000,0.000000,1.222918
80.00,5.1882,5.1882,2000,192649418.838070,0.703843,0.296157,0.000000,0.000000,1.238904
80.00,5.1977,5.1977,2000,193531859.016617,0.739090,0.260910,0.000000,0.000000,1.258076
80.00,5.2072,5.2072,2000,194614577.485242,0.776729,0.223271,0.000000,0.000000,1.280753
80.00,5.2167,5.2167,2000,195930840.075262,0.817238,0.182762,0.000000,0.000000,1.307327
80.00,5.2262,5.2262,2000,197519706.513418,0.861172,0.138828,0.000000,0.000000,1.338280
80.00,5.2357,5.2357,2000,199426725.103606,0.909187,0.090813,0.000000,0.000000,1.374197
80.00,5.2452,5.2452,2000,201704753.831840,0.962064,0.037936,0.000000,0.000000,1.415801
80.00,5.2548,5.2548,2000,204380161.614943,1.000000,0.000000,0.000000,0.000000,1.443233
80.00,5.2643,5.2643,2000,207067664.911086,1.000000,0.000000,0.000000,0.000000,1.433446
80.00,5.2738,5.2738,2000,209642385.363385,1.000000,0.000000,0.000000,0.000000,1.424332
80.00,5.2833,5.2833,2000,212103829.356332,1.000000,0.000000,0.000000,0.000000,1.415851
80.00,5.2928,5.2928,2000,214451539.058680,1.000000,0.000000,0.000000,0.000000,1.407964
80.00,5.3023,5.3023,2000,216685085.453261,1.000000,0.000000,0.000000,0.000000,1.400640
80.00,5.3118,5.3118,2000,218804062.098726,1.000000,0.000000,0.000000,0.000000,1.393846
80.00,5.3213,5.3213,2000,220808079.371490,1.000000,0.000000,0.000000,0.000000,1.387557
80.00,5.3308,5.3308,2000,222696759.204849,1.000000,0.000000,0.000000,0.000000,1.381746
80.00,5.3403,5.3403,2000,224469730.330582,1.000000,0.000000,0.000000,0.000000,1.376393
80.00,5.3498,5.3498,2000,226126624.027948,1.000000,0.000000,0.000000,0.000000,1.371476
80.00,5.3594,5.3594,2000,227667070.165883,1.000000,0.000000,0.000000,0.000000,1.366978
80.00,5.3689,5.3689,2000,229090693.680462,1.000000,0.000000,0.000000,0.000000,1.362882
80.00,5.3784,5.3784,2000,230397111.231868,1.000000,0.000000,0.000000,0.000000,1.359174
80.00,5.3879,5.3879,2000,231585928.454375,1.000000,0.000000,0.000000,0.000000,1.355841
80.00,5.3974,5.3974,2000,232656737.193413,1.000000,0.000000,0.000000,0.000000,1.352873
80.00,5.4069,5.4069,2000,233609113.119765,1.000000,0.000000,0.000000,0.000000,1.350259
80.00,5.4164,5.4164,2000,234442613.524770,1.000000,0.000000,0.000000,0.000000,1.347991
80.00,5.4259,5.4259,2000,235156775.489111,1.000000,0.000000,0.000000,0.000000,1.346063
80.00,5.4354,5.4354,2000,235751114.054149,1.000000,0.000000,0.000000,0.000000,1.344468
80.00,5.4449,5.4449,2000,236225120.705239,1.000000,0.000000,0.000000,0.000000,1.343203
80.00,5.4545,5.4545,2000,236578261.963534,1.000000,0.000000,0.000000,0.000000,1.342264
80.00,5.4640,5.4640,2000,236809978.362494,1.000000,0.000000,0.000000,0.000000,1.341650
80.00,5.4735,5.4735,2000,236919683.258920,1.000000,0.000000,0.000000,0.000000,1.341360
80.00,5.4830,5.4830,2000,236906762.117729,1.000000,0.000000,0.000000,0.000000,1.341394
80.00,5.4925,5.4925,2000,236770571.897854,1.000000,0.000000,0.000000,0.000000,1.341755
80.00,5.5020,5.5020,2000,236510440.500862,1.000000,0.000000,0.000000,0.000000,1.342445
